fecha,ALPEKA.MX,ALSEA.MX,AMXB.MX,ARA.MX,AUTLANB.MX,BOLSAA.MX,CEMEXCPO.MX,DANHOS13.MX,FCFE18.MX,FEMSAUBD.MX,FIBRAPL14.MX,FIHO12.MX,FUNO11.MX,GFNORTEO.MX,GICSAB.MX,GMEXICOB.MX,HYG.MX,KOFUBL.MX,LASITE.MX,MEGACPO.MX,NEMAKA.MX,PE&OLES.MX,PFE.MX,PINFRA.MX,RA.MX,SHV.MX,SHY.MX,SPG.MX,SPHY.MX,T.MX,TLEVISACPO.MX,TRAXIONA.MX,UNH.MX,UPS.MX,VASCONI.MX,VESTA.MX
2025-04-21,8.380000114440918,42.54999923706055,15.920000076293945,3.180000066757202,5.829999923706055,38.83000183105469,10.449999809265137,22.260000228881836,24.389999389648438,206.80999755859375,64.8499984741211,9.630000114440918,24.40999984741211,150.5399932861328,2.5999999046325684,99.87999725341797,1559.0,191.25999450683594,3.0899999141693115,42.400001525878906,2.6600000858306885,436.760009765625,432.25,221.11000061035156,133.02000427246094,2177.8701171875,1636.5699462890625,3009.0,,517.0,7.190000057220459,15.0,8423.66015625,1896.0,0.36000001430511475,47.68000030517578
2025-04-22,8.609999656677246,41.08000183105469,16.299999237060547,3.1700000762939453,5.599999904632568,39.40999984741211,10.800000190734863,22.260000228881836,24.5,208.64999389648438,64.05000305175781,10.09000015258789,24.219999313354492,158.0,2.559999942779541,100.4800033569336,1517.0,189.13999938964844,3.0899999141693115,43.099998474121094,2.7100000381469727,425.5899963378906,440.25,225.75,134.75999450683594,2168.64990234375,1624.0699462890625,3009.0,,529.0,7.340000152587891,15.300000190734863,8345.490234375,1900.0,0.36000001430511475,48.599998474121094
2025-04-23,9.119999885559082,42.459999084472656,16.549999237060547,3.119999885559082,5.590000152587891,40.650001525878906,11.069999694824219,22.200000762939453,24.5,207.9600067138672,65.37000274658203,10.199999809265137,25.5,159.4199981689453,2.5,101.91999816894531,1532.1199951171875,191.6699981689453,3.2100000381469727,46.029998779296875,2.8499999046325684,421.489990234375,439.95001220703125,227.08999633789062,143.0,2167.989990234375,1624.800048828125,3009.0,,531.0,7.610000133514404,15.609999656677246,8399.0,1913.0,0.36000001430511475,50.25
2025-04-24,10.229999542236328,43.59000015258789,16.75,3.190000057220459,5.599999904632568,38.790000915527344,11.180000305175781,22.1299991607666,24.260000228881836,207.55999755859375,66.87999725341797,9.880000114440918,26.0,160.99000549316406,2.490000009536743,102.16999816894531,1532.1199951171875,193.44000244140625,3.2799999713897705,45.43000030517578,2.880000114440918,436.0,446.20001220703125,223.10000610351562,145.99000549316406,2160.719970703125,1619.0999755859375,3009.0,,540.0,7.619999885559082,15.619999885559082,8320.0,1930.5,0.36500000953674316,52.34000015258789
2025-04-25,9.979999542236328,45.59000015258789,16.6299991607666,3.1700000762939453,5.650000095367432,40.04999923706055,11.670000076293945,22.31999969482422,24.440000534057617,207.1699981689453,68.02999877929688,10.350000381469727,25.540000915527344,164.19000244140625,2.4000000953674316,104.69000244140625,1532.1199951171875,191.0800018310547,3.2799999713897705,47.83000183105469,2.890000104904175,422.17999267578125,449.0,224.99000549316406,147.0,2156.56005859375,1622.1199951171875,3009.0,,522.010009765625,7.809999942779541,15.930000305175781,8174.18994140625,1909.3399658203125,0.3799999952316284,53.04999923706055
2025-04-28,10.1899995803833,46.16999816894531,16.84000015258789,3.2100000381469727,5.679999828338623,39.970001220703125,12.100000381469727,22.690000534057617,24.399999618530273,207.1999969482422,70.93000030517578,10.079999923706055,25.809999465942383,167.99000549316406,2.6500000953674316,106.0999984741211,1538.5,188.00999450683594,3.2799999713897705,46.869998931884766,2.880000114440918,408.17999267578125,449.70001220703125,220.19000244140625,148.58999633789062,2162.159912109375,1622.0,3009.0,456.0,522.010009765625,7.730000019073486,16.219999313354492,8255.0,1900.0,0.3799999952316284,54.099998474121094
2025-04-29,9.800000190734863,43.810001373291016,16.809999465942383,3.240000009536743,5.75,40.0,11.930000305175781,22.100000381469727,24.350000381469727,205.22000122070312,67.01000213623047,10.100000381469727,25.0,165.25999450683594,2.630000114440918,102.16999816894531,1545.0,181.4199981689453,3.200000047683716,47.0099983215332,2.8499999046325684,375.2300109863281,468.3599853515625,213.00999450683594,141.0,2161.39990234375,1624.0,3090.0,,536.5,7.21999979019165,16.209999084472656,8062.009765625,1890.5,0.36000001430511475,53.72999954223633
2025-04-30,9.920000076293945,43.970001220703125,16.969999313354492,3.359999895095825,5.71999979019165,41.31999969482422,12.130000114440918,22.200000762939453,24.3799991607666,206.19000244140625,69.58999633789062,9.90999984741211,25.3799991607666,168.14999389648438,2.619999885559082,101.76000213623047,1545.0,184.88999938964844,3.390000104904175,47.70000076293945,2.859999895095825,392.989990234375,469.7300109863281,219.42999267578125,137.89999389648438,2162.469970703125,1765.0,3090.0,,540.0,7.139999866485596,16.469999313354492,8003.5,1857.0,0.36000001430511475,53.619998931884766
2025-05-02,10.350000381469727,43.11000061035156,16.8700008392334,3.299999952316284,5.71999979019165,42.060001373291016,12.109999656677246,22.670000076293945,24.299999237060547,198.30999755859375,69.41000366210938,9.970000267028809,25.389999389648438,163.66000366210938,2.5999999046325684,101.11000061035156,1535.0,184.38999938964844,3.2899999618530273,49.900001525878906,2.880000114440918,387.760009765625,474.80999755859375,216.9600067138672,145.00999450683594,2158.419921875,1618.739990234375,3090.0,,542.0,6.949999809265137,16.700000762939453,7813.0,1857.0,0.35499998927116394,53.959999084472656
2025-05-05,10.329999923706055,43.959999084472656,16.75,3.259999990463257,5.599999904632568,42.04999923706055,12.029999732971191,22.5,24.350000381469727,198.10000610351562,69.38999938964844,10.039999961853027,25.399999618530273,162.11000061035156,2.6500000953674316,102.05999755859375,1535.0,183.44000244140625,3.200000047683716,49.099998474121094,2.9600000381469727,396.489990234375,470.82000732421875,218.7100067138672,142.72999572753906,2165.64990234375,1623.0,3090.0,,539.0,6.789999961853027,17.549999237060547,7978.18017578125,1857.0,0.37700000405311584,53.84000015258789
